[['368', '766', '217', '494'], 52230541196]
[['368', '529', '829', '766', '419', '145', '438'], 53468641545]
[['829', '766', '722', '217', '937', '177', '438'], 53310541186]
[['368', '829', '217', '419', '120', '145', '438'], 53232041463]
[['368', '766', '217', '692', '120', '883', '937'], 53280641387]
[['829', '354', '494', '692', '120', '145', '438'], 53175041237]
[['368', '529', '829', '722', '354', '692', '120'], 53546441629]
[['529', '766', '217', '494', '419', '120', '438'], 53309641555]
[['766', '354', '684', '217', '177', '145', '438'], 53123441511]
[['829', '722', '354', '684', '883', '145', '438'], 53252641530]
[['766', '722', '684', '494', '419', '883', '177'], 53186541020]
[['368', '722', '684', '217', '494', '692', '937'], 53282941425]
[['722', '684', '217', '692', '937', '177', '145'], 53070741306]
[['722', '684', '494', '883', '937', '177', '438'], 53001341444]
[['829', '722', '354', '494', '419', '120', '438'], 53275741229]
[['829', '766', '722', '354', '684', '217', '937'], 53422641088]
[['829', '766', '722', '354', '684', '937', '438'], 53335541569]
[['529', '766', '722', '692', '120', '177', '145'], 53322041112]
[['368', '722', '684', '217', '494', '419', '937'], 53311941446]
[['529', '494', '419', '692', '120', '883', '937'], 53189941329]
[['829', '217', '494', '692', '120', '937', '145'], 53175941235]
[['829', '354', '217', '494', '692', '120', '177'], 53257941443]
[['368', '829', '766', '722', '684', '217', '937'], 53488841503]
[['354', '217', '419', '120', '937', '145', '438'], 52993341167]
[['354', '692', '120', '883', '937', '145', '438'], 53028341182]
[['529', '829', '722', '354', '217', '883', '177'], 53432241359]
[['368', '354', '684', '217', '419', '883', '937'], 53384741444]
[['368', '529', '829', '722', '419', '692', '120'], 53510341412]
[['829', '354', '684', '494', '177', '145', '438'], 53176841514]
[['529', '829', '354', '494', '120', '177', '145'], 53338941438]
[['368', '829', '766', '722', '217', '419', '177'], 53505441270]
[['829', '354', '494', '419', '692', '883', '177'], 53226941422]
[['829', '354', '217', '494', '883', '937', '145'], 53208841344]
[['529', '722', '217', '494', '419', '883', '937'], 53222141414]
[['368', '766', '722', '684', '692', '937', '177'], 53293441224]
[['368', '829', '766', '217', '120', '883', '177'], 53405641367]
[['529', '494', '419', '692', '937', '177', '438'], 53156241029]
[['529', '766', '419', '692', '883', '177', '438'], 53217241241]
[['529', '766', '684', '217', '494', '419', '692'], 53398841345]
[['529', '829', '722', '354', '684', '419', '937'], 53476741290]
[['529', '354', '684', '692', '120', '937', '177'], 53284541281]
[['368', '529', '722', '692', '120', '883', '177'], 53416641427]
[['529', '766', '419', '692', '120', '937', '438'], 53226441513]
[['829', '766', '722', '684', '217', '419', '883'], 53371941305]
[['368', '829', '722', '354', '494', '177', '438'], 53403041240]
[['368', '766', '354', '217', '494', '937', '177'], 53390441146]
[['368', '829', '684', '217', '494', '692', '177'], 53322841445]
[['368', '529', '766', '722', '692', '120', '145'], 53501041181]
[['368', '529', '354', '692', '120', '177', '145'], 53364741422]
[['368', '529', '494', '883', '937', '145', '438'], 53200841275]
[['368', '829', '722', '354', '692', '883', '145'], 53410141277]
[['829', '766', '722', '354', '217', '883', '438'], 53391541229]
[['722', '354', '217', '419', '120', '883', '177'], 53135141167]
[['529', '829', '120', '883', '937', '177', '438'], 53199141292]
[['368', '829', '722', '120', '883', '177', '145'], 53343241297]
[['368', '722', '354', '217', '494', '419', '438'], 53339841216]
[['722', '419', '883', '937', '177', '145', '438'], 5299073855]
[['766', '722', '354', '684', '217', '419', '937'], 53268241015]
[['368', '766', '354', '217', '692', '883', '438'], 53346141463]
[['529', '494', '419', '120', '937', '145', '438'], 53100341278]
[['529', '766', '722', '684', '692', '883', '937'], 53338941235]
[['766', '722', '217', '494', '883', '177', '145'], 53127341345]
[['354', '684', '494', '419', '120', '937', '177'], 5316333992]
[['829', '684', '217', '419', '883', '937', '177'], 53226341281]
[['529', '829', '766', '684', '217', '419', '120'], 53474141589]
[['368', '829', '354', '692', '177', '145', '438'], 53240541221]
[['722', '354', '684', '217', '177', '145', '438'], 53060641502]
[['368', '829', '766', '354', '684', '937', '177'], 53480241182]
[['368', '529', '354', '684', '217', '120', '177'], 53540041241]
[['766', '722', '217', '692', '937', '177', '438'], 53133041148]
[['368', '529', '354', '494', '692', '177', '438'], 53360541328]
[['829', '722', '684', '419', '692', '883', '145'], 53260641324]
[['354', '419', '692', '120', '937', '145', '438'], 52999741167]
[['766', '722', '354', '494', '419', '692', '177'], 53258541199]
[['766', '354', '217', '692', '120', '883', '937'], 5320763969]
[['529', '829', '354', '494', '692', '145', '438'], 53386341111]
[['529', '766', '722', '354', '419', '883', '438'], 53385541287]
[['368', '354', '419', '692', '883', '177', '438'], 53241241194]
[['368', '829', '722', '419', '692', '937', '177'], 53299441333]
[['354', '684', '494', '692', '883', '177', '145'], 53065441310]
[['368', '722', '354', '419', '937', '177', '438'], 53299041206]
[['529', '217', '494', '120', '883', '177', '438'], 53127041299]
[['529', '766', '217', '692', '120', '937', '438'], 53231941542]
[['829', '722', '354', '419', '692', '145', '438'], 5324283964]
[['529', '684', '494', '419', '692', '120', '145'], 53270041506]
[['722', '684', '217', '419', '692', '120', '937'], 5319413946]
[['368', '529', '766', '217', '177', '145', '438'], 53402241558]
[['368', '529', '766', '722', '419', '937', '438'], 53462841554]
[['829', '766', '692', '120', '937', '177', '438'], 53125341399]
[['368', '829', '722', '217', '494', '937', '177'], 53349841244]
[['529', '217', '494', '692', '120', '177', '438'], 53192141336]
[['368', '722', '217', '120', '883', '177', '145'], 53284041382]
[['529', '829', '766', '354', '217', '692', '937'], 53506541345]
[['529', '766', '354', '217', '419', '120', '438'], 53331141562]
[['529', '829', '354', '684', '120', '883', '937'], 53393641243]
[['766', '722', '684', '419', '120', '883', '177'], 53195541064]
[['529', '354', '217', '494', '120', '145', '438'], 53229841358]
[['529', '829', '766', '722', '692', '177', '145'], 53437341166]
[['529', '766', '354', '684', '494', '692', '120'], 53413141455]
[['529', '766', '217', '419', '692', '120', '145'], 53284441457]
[['368', '529', '829', '354', '494', '177', '438'], 53483141347]
[['722', '354', '684', '217', '494', '883', '937'], 53166541171]
[['766', '354', '217', '494', '120', '883', '177'], 53169841199]
[['766', '494', '419', '120', '177', '145', '438'], 53008041353]
[['829', '766', '722', '217', '494', '419', '883'], 53361741702]
[['529', '829', '354', '217', '494', '692', '177'], 53434341511]
[['368', '529', '766', '354', '883', '177', '438'], 53486141564]
[['368', '529', '829', '354', '217', '494', '177'], 53552841336]
[['829', '354', '684', '494', '692', '120', '883'], 53275641577]
[['354', '684', '217', '419', '692', '145', '438'], 53070741500]
[['217', '120', '883', '937', '177', '145', '438'], 52922841139]
[['829', '766', '722', '684', '419', '120', '145'], 53295841344]
[['529', '829', '684', '494', '692', '120', '937'], 53357641427]
[['368', '529', '684', '217', '494', '883', '145'], 53379641257]
[['529', '722', '354', '494', '692', '120', '177'], 53350441301]
[['368', '766', '722', '684', '120', '883', '177'], 53390441165]
[['368', '766', '354', '684', '217', '937', '177'], 53425641146]
[['368', '684', '217', '494', '419', '692', '177'], 53260641307]
[['766', '722', '217', '120', '883', '937', '438'], 53147941411]
[['829', '766', '354', '684', '883', '937', '145'], 53333941251]
[['529', '829', '722', '494', '692', '177', '438'], 53380841092]
[['529', '419', '120', '937', '177', '145', '438'], 53053741260]
[['368', '529', '829', '722', '684', '217', '120'], 53583441449]
[['829', '722', '354', '684', '217', '937', '438'], 53275641560]
[['529', '766', '354', '684', '692', '883', '937'], 53356341231]
[['368', '829', '692', '883', '937', '177', '438'], 53173541164]
[['368', '529', '829', '354', '120', '883', '177'], 53493741314]
[['368', '722', '684', '494', '692', '883', '937'], 53225041366]
[['829', '354', '692', '883', '937', '145', '438'], 5321113957]
[['368', '766', '722', '354', '217', '120', '177'], 53453541191]
[['368', '529', '829', '766', '722', '883', '438'], 53572541570]
[['368', '529', '217', '419', '883', '937', '438'], 53324941311]
[['368', '529', '829', '722', '494', '177', '145'], 53477641343]
[['368', '829', '494', '419', '883', '145', '438'], 53200841152]
[['354', '494', '419', '883', '937', '145', '438'], 5298783869]
[['829', '217', '494', '692', '177', '145', '438'], 5311913940]
[['829', '766', '354', '494', '692', '883', '177'], 53283841449]
[['529', '766', '722', '354', '684', '937', '145'], 53376841223]
[['368', '529', '829', '766', '722', '684', '177'], 53626841227]
[['529', '829', '354', '217', '692', '120', '883'], 53414241372]
[['529', '766', '722', '419', '883', '937', '177'], 53340541098]
[['829', '354', '494', '120', '937', '177', '145'], 53150741382]
[['722', '354', '217', '494', '883', '937', '177'], 53105941133]
[['529', '766', '354', '684', '419', '883', '145'], 53350341453]
[['829', '722', '494', '937', '177', '145', '438'], 5317243932]
[['368', '829', '684', '692', '883', '177', '145'], 53254041276]
[['368', '529', '684', '494', '419', '120', '145'], 53407841539]
[['368', '529', '217', '419', '937', '145', '438'], 53256541306]
[['529', '829', '722', '217', '494', '419', '692'], 53462541251]
[['529', '354', '419', '692', '177', '145', '438'], 53171441030]
[['368', '829', '766', '217', '494', '419', '438'], 53417641455]
[['368', '829', '217', '494', '692', '120', '438'], 53246341474]
[['529', '354', '494', '120', '937', '145', '438'], 53167041325]
[['368', '829', '354', '217', '494', '120', '883'], 53381041657]
[['766', '684', '419', '692', '883', '937', '438'], 53084641473]
[['368', '766', '722', '354', '684', '120', '937'], 53415841408]
[['368', '829', '722', '494', '419', '145', '438'], 53301341187]
[['368', '217', '692', '883', '177', '145', '438'], 53113341177]
[['368', '829', '722', '217', '419', '120', '883'], 53426341225]
[['829', '722', '354', '217', '419', '692', '120'], 53308141521]
[['368', '529', '766', '722', '354', '684', '145'], 53597341300]
[['529', '829', '722', '354', '692', '120', '145'], 53431941134]
[['368', '529', '829', '419', '883', '177', '438'], 53414741306]
[['368', '529', '722', '354', '684', '494', '120'], 53551041340]
[['368', '529', '766', '692', '937', '177', '438'], 53285841519]
[['368', '829', '419', '883', '937', '145', '438'], 53219841165]
[['529', '829', '354', '684', '217', '120', '145'], 53426041236]
[['766', '684', '217', '494', '120', '883', '145'], 53123041170]
[['217', '419', '692', '120', '883', '177', '438'], 53000741157]
[['529', '722', '354', '217', '937', '177', '145'], 53227141477]
[['368', '217', '692', '120', '937', '177', '438'], 53115341460]
[['829', '766', '722', '494', '419', '692', '177'], 53343041330]
[['829', '722', '354', '494', '883', '937', '177'], 53256241198]
[['829', '722', '684', '217', '120', '883', '145'], 53272341051]
[['368', '766', '217', '494', '120', '937', '177'], 53304941154]
[['368', '529', '722', '217', '937', '177', '438'], 53366341336]
[['368', '354', '684', '419', '692', '937', '177'], 53293841223]
[['368', '722', '692', '120', '177', '145', '438'], 53162241459]
[['722', '354', '684', '120', '883', '177', '145'], 53132741136]
[['766', '722', '354', '494', '120', '937', '177'], 53232041018]
[['829', '766', '722', '494', '883', '937', '438'], 53288641173]
[['354', '684', '217', '692', '883', '937', '438'], 53131241511]
[['368', '529', '722', '684', '937', '177', '145'], 53398341273]
[['722', '354', '684', '217', '120', '937', '145'], 53151241278]
[['368', '829', '766', '684', '494', '419', '177'], 53439241154]
[['354', '419', '692', '120', '883', '177', '438'], 53043941168]
[['529', '766', '354', '217', '120', '145', '438'], 53285941570]
[['368', '829', '354', '217', '692', '937', '438'], 53340741244]
[['368', '494', '419', '883', '937', '145', '438'], 53064341126]
[['829', '766', '722', '217', '419', '937', '438'], 53337841189]
[['354', '684', '217', '120', '883', '937', '177'], 53147441175]
[['529', '829', '217', '494', '692', '177', '438'], 53321041093]
[['766', '217', '494', '419', '692', '120', '177'], 53158941319]
[['829', '766', '684', '692', '883', '937', '177'], 53222641410]
[['529', '829', '722', '419', '120', '937', '177'], 53375041142]
[['368', '766', '494', '692', '120', '937', '177'], 53190841256]
[['368', '722', '354', '692', '883', '937', '438'], 53285241205]
[['529', '766', '722', '354', '217', '419', '438'], 53394641313]
[['529', '722', '354', '217', '419', '120', '883'], 53327741319]
[['829', '684', '217', '692', '883', '177', '145'], 53173441202]
[['354', '494', '692', '937', '177', '145', '438'], 5300533911]
[['529', '354', '684', '217', '120', '937', '145'], 53278541330]
[['368', '766', '354', '494', '120', '883', '177'], 53318941173]
[['368', '529', '829', '692', '883', '937', '145'], 53336841159]
[['529', '722', '354', '120', '883', '145', '438'], 53249541333]
[['684', '217', '494', '419', '692', '145', '438'], 53015641475]
[['829', '766', '354', '217', '120', '177', '145'], 53274141376]
[['529', '766', '722', '354', '494', '883', '177'], 53393141134]
[['722', '354', '494', '419', '692', '177', '438'], 5315503939]
[['368', '722', '354', '419', '692', '120', '177'], 53318441267]
[['368', '722', '217', '494', '419', '120', '883'], 53302041624]
[['529', '829', '722', '354', '419', '937', '177'], 53433341159]
[['529', '829', '766', '120', '883', '177', '145'], 53334741157]
[['368', '722', '494', '419', '883', '145', '438'], 53177641152]
[['529', '829', '217', '692', '883', '145', '438'], 53308941073]
[['684', '217', '494', '692', '177', '145', '438'], 52982641467]
[['529', '766', '722', '684', '217', '937', '177'], 53349441110]
[['368', '354', '217', '120', '883', '177', '145'], 53271641503]
[['529', '766', '354', '120', '937', '177', '438'], 53252041534]
[['368', '529', '829', '684', '883', '177', '145'], 53438941328]
[['368', '120', '883', '937', '177', '145', '438'], 53089641425]
[['829', '494', '419', '120', '937', '145', '438'], 53071441155]
[['368', '829', '354', '494', '883', '177', '145'], 53293641408]
[['829', '692', '120', '883', '937', '177', '438'], 53074141165]
[['722', '354', '217', '692', '120', '883', '438'], 53145241235]
[['368', '766', '494', '883', '937', '177', '438'], 53165541379]
[['529', '766', '722', '684', '494', '419', '177'], 53422741013]
[['829', '766', '722', '684', '177', '145', '438'], 53244141520]
[['368', '829', '766', '120', '883', '937', '145'], 53339441165]
